omega_over_omega_ci,phase_velocity_over_va,ridge_rank,spectral_power
9.087470117962882,7.244895833333333,2,1181334770.7754545
9.127153393587175,9.684687499999999,1,2420672466.6916
9.127153393587175,7.244895833333333,2,1339831868.189971
9.166836669211467,9.734479166666667,1,2381104738.8584204
9.166836669211467,7.2946875,2,1315734829.0260234
9.206519944835758,9.784270833333334,1,2181385366.18377
9.206519944835758,7.344479166666666,2,1213298693.7720718
9.246203220460051,9.8340625,1,2046721205.5188541
9.246203220460051,7.344479166666666,2,1176039252.1855707
9.285886496084343,9.8340625,1,2183744068.8394594
9.285886496084343,7.394270833333334,2,1302923429.1483274
9.325569771708635,9.883854166666666,1,2289770289.023466
9.325569771708635,7.444062499999999,2,1275284101.4806132
9.365253047332928,9.933645833333333,1,1983848968.538289
9.365253047332928,7.444062499999999,2,1107293116.8423147
9.404936322957218,9.9834375,1,2025005015.3481026
9.404936322957218,7.493854166666667,2,1148594381.8520217
9.444619598581511,10.033229166666667,1,2322103281.6717844
9.444619598581511,7.493854166666667,2,1246503617.2203727
9.484302874205804,10.083020833333332,1,2291929461.0302715
9.484302874205804,7.543645833333333,2,1185200233.6528964
9.523986149830094,10.083020833333332,1,2182676710.169467
9.523986149830094,7.5934375,2,1136981754.1692667
9.563669425454387,10.1328125,1,2246625534.7707663
9.563669425454387,7.5934375,2,1139556490.1375504
9.60335270107868,10.182604166666668,1,2015418752.3995104
9.60335270107868,7.643229166666666,2,1209495487.4552999
9.64303597670297,10.232395833333333,1,1933136859.2385607
9.64303597670297,7.693020833333334,2,1272373907.987207
9.682719252327264,10.2821875,1,2059167566.0346432
9.682719252327264,7.693020833333334,2,1265725426.6783538
9.722402527951555,10.331979166666667,1,2222101689.970106
9.722402527951555,7.742812499999999,2,1272071276.1667686
9.762085803575847,10.381770833333334,1,1994502091.610835
9.762085803575847,7.792604166666667,2,1190231542.5769625
9.80176907920014,10.381770833333334,1,1987101742.4089966
9.80176907920014,7.792604166666667,2,1262409623.622682
9.841452354824431,10.4315625,1,2035819262.4227057
9.841452354824431,7.842395833333333,2,1231896812.0022268
9.881135630448723,10.481354166666666,1,1994763617.608611
9.881135630448723,7.842395833333333,2,1190853231.8076448
9.920818906073016,10.531145833333333,1,2352582444.592963
9.920818906073016,7.8921875,2,1244792568.0206451
9.960502181697308,10.580937500000001,1,2409417275.473051
9.960502181697308,7.941979166666666,2,1326808042.9537902
10.0001854573216,10.630729166666667,1,2335185731.2226725
10.0001854573216,7.941979166666666,2,1346829705.8964887
10.039868732945893,10.630729166666667,1,2125634713.1897173
10.039868732945893,7.991770833333334,2,1245955015.7409487
10.079552008570184,10.680520833333333,1,1887096075.762826
10.079552008570184,8.041562500000001,2,1247489213.0401592
10.119235284194476,10.7303125,1,2184400059.70004
10.119235284194476,8.041562500000001,2,1412294820.5788069
10.158918559818767,10.780104166666668,1,2267066034.5393066
10.158918559818767,8.091354166666667,2,1277515124.2421484
10.19860183544306,10.829895833333333,1,2390778064.0076
10.19860183544306,8.091354166666667,2,1289757864.2855778
10.238285111067352,10.8796875,1,2271209943.272231
10.238285111067352,8.141145833333333,2,1395560419.8413486
10.277968386691644,10.929479166666667,1,2145510387.4681644
10.277968386691644,8.1909375,2,1450569141.3637228
10.317651662315937,10.929479166666667,1,2271014283.3858976
10.317651662315937,8.1909375,2,1415463417.2948914
